product_id,sku,title,slug,brand,category,price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre,discount
2001817,BOM-01817,Bombay Shaving Company Grooming Sport 918,bombay-shaving-company-grooming-sport-918,Bombay Shaving Company,Grooming,24,USD,"Unleash championship-level swagger with the Bombay Shaving Company Grooming Sport 918—an all-star beard-care arsenal engineered for the man who plays hard and grooms harder. Its turbo-charged formula lifts, softens and tames every whisker in a single, effortless glide, leaving behind a crisp, athletic freshness that lasts long after the final whistle. Lightweight, non-greasy and laced with energizing botanicals, this kit keeps your scruff looking pitch-perfect from morning workout to post-game celebrations. Step off the field and into the spotlight with a beard that feels as victorious as you do.",https://picsum.photos/seed/bombay-shaving-company-grooming-sport-918/1200/1200,bombay-shaving-company-grooming-sport-918.jpg,"AU,IN,FR",350,True,"running,premium,portable",Women,"Charcoal, Ocean Blue, Forest Green",Standard,Synthetic,3.1,1018,40,2.65,59x22x22,09-10-2025,,15
2001818,BOM-01818,Bombay Shaving Company Grooming X 8190,bombay-shaving-company-grooming-x-8190,Bombay Shaving Company,Grooming,34,USD,"Bombay Shaving Company Grooming X 8190 turns daily stubble-taming into a mini-spa moment—its precision-engineered trimmer, skin-loving oils and cedar-kissed balm glide in harmony to sculpt, soften and scent your beard with executive polish. The matte-finish metal comb and German stainless blades adjust to 4 lengths for designer edges, while the antioxidant-rich argan formula keeps every strand glossy, never greasy. Packaged in a travel-ready tin, it’s the perfect gift to yourself or the gentleman who refuses to settle for scruff.",https://picsum.photos/seed/bombay-shaving-company-grooming-x-8190/1200/1200,bombay-shaving-company-grooming-x-8190.jpg,"US,FR,IN,UK",137,True,"fitness,gaming,sport",Unisex,"Midnight Black, Forest Green, Steel Grey",Standard,Synthetic,3.3,774,52,1.11,9x35x30,09-10-2025,,15
2001819,BOM-01819,Bombay Shaving Company Grooming Pro 2113,bombay-shaving-company-grooming-pro-2113,Bombay Shaving Company,Grooming,34,USD,"Unleash barbershop-level mastery at home with the Grooming Pro 2113: a precision-engineered beard trimmer, detailer, and skin-friendly shaver rolled into one sleek matte body. Its self-sharpening titanium blades glide through stubble or full beards without tugs, while the 90-minute cordless runtime keeps pace with your busiest mornings. Five click-in combs and a turbo mode mean everything from a 5-o’clock shadow to a perfectly sculpted jawline is only moments away. Slip it into its travel-lock pouch and walk into every room looking like you just left the stylist’s chair.",https://picsum.photos/seed/bombay-shaving-company-grooming-pro-2113/1200/1200,bombay-shaving-company-grooming-pro-2113.jpg,IN,360,True,"gaming,premium,budget",Men,"Charcoal, Midnight Blue, Forest Green",Standard,Metal,3.9,1113,58,0.7,14x8x40,09-10-2025,,15
2001820,BOM-01820,Bombay Shaving Company Grooming Lite 9635,bombay-shaving-company-grooming-lite-9635,Bombay Shaving Company,Grooming,34,USD,"Engineered for the modern man on the move, the Grooming Lite 9635 combines precision blades with a feather-light handle that glides through stubble like a hot knife through butter. Its compact silhouette slips effortlessly into a gym bag or carry-on, turning any space into a pop-up barbershop. A whisper-quiet motor and skin-safe comb guides mean you can sculpt everything from a 5-o’clock shadow to a full corporate beard without the tug-and-pull drama. Finished with a matte, sweat-resistant grip, it keeps you looking boardroom-sharp from red-eye flights to rooftop happy hours.",https://picsum.photos/seed/bombay-shaving-company-grooming-lite-9635/1200/1200,bombay-shaving-company-grooming-lite-9635.jpg,"CA,UK,IN,DE",89,True,"outdoor,running,travel",Women,"Matte Black, Steel Grey, Midnight Blue",Standard,Resin,4.4,130,51,3.16,6x57x40,09-10-2025,,10
2001821,BOM-01821,Bombay Shaving Company Grooming Eco 9427,bombay-shaving-company-grooming-eco-9427,Bombay Shaving Company,Grooming,24,USD,"Elevate your grooming ritual with the Bombay Shaving Company Grooming Eco 9427, a planet-loving beard-care kit that pampers stubble and skin alike. Crafted from sustainable bamboo and corrosion-resistant steel, its precision tools glide through coarse strands without the tug or trimmer rash, leaving a sculpted, salon-fresh finish. Packaged in recycled kraft paper and scented with a whisper of Himalayan cedar, it’s the dapper choice for the eco-conscious modern man who refuses to compromise on style or sustainability.",https://picsum.photos/seed/bombay-shaving-company-grooming-eco-9427/1200/1200,bombay-shaving-company-grooming-eco-9427.jpg,"CA,DE,IN",273,True,"travel,budget,running",Women,"Bamboo Brown, Charcoal Black, Forest Green",Standard,Synthetic,4.1,2614,86,1.41,48x27x9,09-10-2025,,12
2001822,PAR-01822,Park Avenue Grooming Eco 9877,park-avenue-grooming-eco-9877,Park Avenue,Grooming,22,USD,"Command every room with Park Avenue’s Grooming Eco 9877, a beard-care arsenal that tames scruff, softens stubble and leaves behind a suave, wood-spice trail sharp enough to rival your jawline. The eco-conscious, dermatologist-tested formula sinks in fast—no greasy residue—so you can shape, style and stride out in under a minute. Slip the travel-friendly tin into your gym bag or desk drawer and keep your look boardroom-bold from sunrise to last call.",https://picsum.photos/seed/park-avenue-grooming-eco-9877/1200/1200,park-avenue-grooming-eco-9877.jpg,"DE,UK,AU,CA",127,True,"office,daily,premium",Unisex,"Jet Black, Forest Green, Storm Grey",Standard,Plastic,4.3,463,82,1.47,17x20x18,09-10-2025,,12
2001823,PAR-01823,Park Avenue Grooming Pro 1912,park-avenue-grooming-pro-1912,Park Avenue,Grooming,34,USD,"Command every room with the Park Avenue Grooming Pro 1912—an ultra-smooth, salon-grade beard styler that glides like silk through stubble and sculpts crisp lines without a tug. Its precision titanium blades stay cool and sharp for years, while the ergonomic matte body feels as natural in your hand as a fountain pen. From five-o’clock shadow to boardroom-ready goatee, one pass is all it takes to look immaculately intentional. Slip it into its travel tin and take dapper anywhere, anytime.",https://picsum.photos/seed/park-avenue-grooming-pro-1912/1200/1200,park-avenue-grooming-pro-1912.jpg,"DE,AU,UK",130,True,"office,running,daily",Men,"Midnight Black, Steel Gray, Heritage Bronze",Standard,Polyester,4.6,4326,97,0.68,18x17x24,09-10-2025,,12
2001824,PAR-01824,Park Avenue Grooming 2025 527,park-avenue-grooming-2025-527,Park Avenue,Grooming,24,USD,"Elevate your beard game with Park Avenue’s Grooming 2025 527—a sleek, feather-light grooming arsenal that slips into your dopp kit like a secret weapon. Its precision-engineered tools tame scruff, shape lines, and leave facial hair salon-fresh without the heavyweight bulk. One effortless session delivers barber-grade polish, subtle shine, and the kind of confidence that lasts long after the mirror check.",https://picsum.photos/seed/park-avenue-grooming-2025-527/1200/1200,park-avenue-grooming-2025-527.jpg,AU,464,True,"travel,premium,budget",Men,"Matte Black, Steel Silver, Midnight Blue",Standard,Leather,3.2,2781,57,2.04,23x41x22,09-10-2025,,12
2001825,PAR-01825,Park Avenue Grooming 2025 4733,park-avenue-grooming-2025-4733,Park Avenue,Grooming,19,USD,"Command every room with Park Avenue’s Grooming 2025 4733, a master-blend of bergamot, cedar-wood and rare spices that tames beard, skin and confidence in one slick glide. The matte-black, pocket-smart bottle hides a fast-absorbing, salon-grade elixir that keeps facial hair soft, itch-free and boardroom-ready from dawn to last call. One pump releases a subtle, head-turning trail that lingers longer than your best handshake. Designed for the modern gentleman who schedules success in five-minute blocks, this kit turns daily stubble prep into a two-step power move. Own the look, own the legend.",https://picsum.photos/seed/park-avenue-grooming-2025-4733/1200/1200,park-avenue-grooming-2025-4733.jpg,"UK,AU,IN",193,True,"wireless,portable,casual",Men,"Black, Navy, Sandalwood",Standard,Synthetic,3.2,3341,60,1.74,44x16x17,09-10-2025,,12
2001826,PAR-01826,Park Avenue Grooming X 4724,park-avenue-grooming-x-4724,Park Avenue,Grooming,34,USD,"Command every room with the Park Avenue Grooming X 4724, a precision-engineered beard-care arsenal that tames, shapes and shines in one effortless glide. Infused with a subtle, board-room-worthy signature scent, this premium kit keeps facial hair soft, skin calm, and confidence sky-high from dawn to dusk. Sleek, matte-black tools nest inside a travel-friendly tin—perfect for jet-set touch-ups or countertop swagger. Elevate your daily ritual and let your beard do the talking.",https://picsum.photos/seed/park-avenue-grooming-x-4724/1200/1200,park-avenue-grooming-x-4724.jpg,"UK,IN,DE,CA",165,True,"leather,office,travel",Women,"Midnight Black, Steel Grey, Forest Green",Standard,Resin,4.5,4668,100,1.29,59x5x4,09-10-2025,,12
2001827,PAR-01827,Park Avenue Grooming 2025 5179,park-avenue-grooming-2025-5179,Park Avenue,Grooming,24,USD,"Command every room with Park Avenue’s Grooming 2025 5179—an elite beard-care arsenal that tames, nourishes and shapes in one effortless glide. The velvety balm-to-oil formula sinks in fast, leaving facial hair soft, conditioned and subtly scented with a crisp, boardroom-ready signature. Engineered for the modern gentleman, the kit pairs a precision comb with a travel-smart tin that slips into your briefcase as smoothly as your business cards. Expect smoother strands, sharper lines and compliments that follow you from sunrise meetings to midnight toasts.",https://picsum.photos/seed/park-avenue-grooming-2025-5179/1200/1200,park-avenue-grooming-2025-5179.jpg,"CA,IN",245,True,"eco,outdoor,office",Unisex,"Classic Black, Midnight Blue, Forest Green",Standard,Metal,4.6,4568,81,1.17,17x9x2,09-10-2025,,12
2001828,PAR-01828,Park Avenue Grooming Edition 1504,park-avenue-grooming-edition-1504,Park Avenue,Grooming,12,USD,"Master your mane with Park Avenue’s Grooming Edition 1504, a pocket-sized powerhouse that tames scruff, softens stubble, and leaves behind a subtle, board-room-ready signature scent. The ultralight, non-greasy formula melts in on contact, shaping everything from a five-o’clock shadow to a full Viking beard without the waxy tug. Slip it into your gym bag or briefcase and step out with facial hair that feels salon-fresh—no appointments, no fuss, just effortless polish on your own schedule.",https://picsum.photos/seed/park-avenue-grooming-edition-1504/1200/1200,park-avenue-grooming-edition-1504.jpg,"AU,DE",273,True,"fitness,running,budget",Unisex,Default Color,Standard,Leather,4.8,3405,69,1.5,52x42x25,09-10-2025,,15
2001829,PAR-01829,Park Avenue Grooming Max 434,park-avenue-grooming-max-434,Park Avenue,Grooming,12,USD,"Command every room with Park Avenue Grooming Max 434—the beard-care authority that turns scruff into signature style in one effortless glide. Its pro-grade, salon-tested formula tames fly-aways, softens coarse strands and leaves a subtle, board-room-ready scent that lingers long after you’ve closed the deal. Compact enough for gym bags and carry-ons, yet luxe enough for your top shelf, this is the daily edge modern men swear by.",https://picsum.photos/seed/park-avenue-grooming-max-434/1200/1200,park-avenue-grooming-max-434.jpg,"AU,DE",467,True,"travel,urban,casual",Unisex,Default Color,Standard,Metal,4.2,302,60,0.08,9x59x18,09-10-2025,,15
2001830,PAR-01830,Park Avenue Grooming 2025 1369,park-avenue-grooming-2025-1369,Park Avenue,Grooming,24,USD,"Step into 2025 looking razor-sharp with Park Avenue’s Grooming 1369 kit—an all-in-one beard-care arsenal engineered for the modern gentleman. Luxurious botanicals soften stubble while precision tools sculpt every angle, leaving facial hair touchably smooth and photo-shoot perfect. Housed in a matte-black, travel-ready case, it’s the dopp-kit upgrade that turns your daily routine into a confidence-boosting ritual. Lightweight, non-greasy and subtly scented with citrus-wood notes, it keeps you polished from boardroom to late-night rendezvous.",https://picsum.photos/seed/park-avenue-grooming-2025-1369/1200/1200,park-avenue-grooming-2025-1369.jpg,"IN,US",71,True,"leather,casual,urban",Unisex,"Midnight Black, Steel Grey, Ocean Blue",Standard,Mesh,3.4,3937,63,3.25,44x39x27,09-10-2025,,12
2001831,PAR-01831,Park Avenue Grooming Edition 3717,park-avenue-grooming-edition-3717,Park Avenue,Grooming,24,USD,"Command every room with the Park Avenue Grooming Edition 3717—an elite beard-care arsenal that blends old-school barbershop luxury with modern precision. Its hand-selected oils and balms sink in fast, taming strays, conditioning skin and releasing a crisp, board-room-ready scent that lingers for hours. Housed in a matte-black, travel-safe tin and backed by Park Avenue’s 120-year grooming heritage, this set turns daily upkeep into a ritual you’ll actually crave.",https://picsum.photos/seed/park-avenue-grooming-edition-3717/1200/1200,park-avenue-grooming-edition-3717.jpg,FR,200,True,"running,budget,gaming",Women,"Midnight Black, Forest Green, Steel Grey",Standard,Denim,3.3,300,62,2.18,53x29x40,09-10-2025,,15
2001832,PAR-01832,Park Avenue Grooming 2025 8279,park-avenue-grooming-2025-8279,Park Avenue,Grooming,18,USD,"Elevate your daily ritual with Park Avenue Grooming 2025 8279, a precision-engineered beard-care arsenal that tames, softens and scents in one effortless glide. Its luxe, non-greasy formula sinks in fast, leaving facial hair runway-ready without the itch or flakes. Packaged in a matte-black, travel-friendly tube, it slips into gym bags and desk drawers so you stay sharp from sunrise to last call. A subtle, citrus-wood aroma turns heads for the right reasons—because your beard should work as hard as you do.",https://picsum.photos/seed/park-avenue-grooming-2025-8279/1200/1200,park-avenue-grooming-2025-8279.jpg,IN,43,True,"portable,daily,budget",Unisex,"Charcoal, Sandalwood, Ocean Musk",Standard,Mesh,4.3,1825,90,0.64,50x59x35,09-10-2025,,12
2001833,PAR-01833,Park Avenue Grooming X 1110,park-avenue-grooming-x-1110,Park Avenue,Grooming,21,USD,"Turn every morning into a red-carpet moment with Park Avenue Grooming X 1110, a turbo-charged beard elixir that tames wild whiskers while whispering notes of bergamot and iced cedar. The feather-light formula absorbs in a flash, leaving your facial hair soft, sculpted and selfie-ready without a trace of greasy aftermath. Designed for the modern gentleman who values precision, it slips easily into gym bags and desk drawers, making midday touch-ups a breeze. From five-o’clock shadow to full lumberjack glory, this premium blend keeps you sharp, smooth and effortlessly confident all day long.",https://picsum.photos/seed/park-avenue-grooming-x-1110/1200/1200,park-avenue-grooming-x-1110.jpg,"FR,AU",474,True,"office,gaming,travel",Women,Default Color,One Size,Metal,5.0,3854,100,0.79,53x36x39,09-10-2025,,15
2001834,PAR-01834,Park Avenue Grooming Edition 2793,park-avenue-grooming-edition-2793,Park Avenue,Grooming,14,USD,"Command your beard game with Park Avenue’s Grooming Edition 2793—an ultra-light, salon-grade elixir that tames fly-aways, softens scruff and leaves behind a crisp, board-room-ready scent. Powered by argan-oil micro-capsules and soothing aloe, it absorbs in a blink, eliminating itch and flakes while shaping every strand to sculpted perfection. Slip the travel-friendly vial into your gym kit or desk drawer for instant polish from morning meeting to midnight toast. One pump, effortless swagger.",https://picsum.photos/seed/park-avenue-grooming-edition-2793/1200/1200,park-avenue-grooming-edition-2793.jpg,"DE,FR,CA,UK",199,True,"outdoor,leather,sport",Men,"Classic Black, Arctic Ice, Forest Spice",Standard,Leather,3.1,4805,66,0.99,48x39x7,09-10-2025,,12
2001835,PAR-01835,Park Avenue Grooming Lite 73,park-avenue-grooming-lite-73,Park Avenue,Grooming,12,USD,"Turn scruff into suave with Park Avenue Grooming Lite 73—a feather-light beard elixir that tames, conditions and adds executive-level polish without the greasy aftermath. Packed with argan-shea micronutrients and a crisp alpine scent, it keeps facial hair impeccably soft, styled and selfie-ready from boardroom to bar. One effortless pump, 73 hours of controlled, flake-free perfection—because your beard deserves management, not mayhem.",https://picsum.photos/seed/park-avenue-grooming-lite-73/1200/1200,park-avenue-grooming-lite-73.jpg,UK,174,True,"daily,gaming,sport",Unisex,Default Color,Standard,Canvas,4.3,3138,80,0.1,44x31x14,09-10-2025,,15
2001836,PAR-01836,Park Avenue Grooming Lite 5035,park-avenue-grooming-lite-5035,Park Avenue,Grooming,24,USD,"Tame your mane with Park Avenue’s Grooming Lite 5035, a feather-light beard trimmer that glides through stubble like a hot knife through butter, leaving edges sharp enough to rival your jawline. Its whisper-quiet motor and skin-friendly blades turn rushed mornings into precision rituals, while the ergonomic grip keeps every contour under effortless control. From five-o’clock shadow to full-beast sculpting, this pocket-sized powerhouse keeps you red-carpet ready without the salon price tag.",https://picsum.photos/seed/park-avenue-grooming-lite-5035/1200/1200,park-avenue-grooming-lite-5035.jpg,DE,167,True,"running,fitness,urban",Unisex,"Matte Black, Steel Grey, Midnight Blue",Standard,Canvas,3.6,3190,61,0.52,24x58x19,09-10-2025,,15
2001837,PAR-01837,Park Avenue Grooming Max 8625,park-avenue-grooming-max-8625,Park Avenue,Grooming,34,USD,"Command every strand with Park Avenue Grooming Max 8625—the turbo-charged, feather-light styling essential engineered for today’s bearded gentleman. Its pro-grade ceramic plates glide through coarse or fine hair in a single pass, locking in shape while argan-oil micro-conditioners leave a subtle, board-room-ready sheen. Pocket-sized and USB-rechargeable, it’s your 90-second secret to a camera-crisp jawline whether you’re boarding a red-eye or heading to brunch.",https://picsum.photos/seed/park-avenue-grooming-max-8625/1200/1200,park-avenue-grooming-max-8625.jpg,"FR,IN,US",256,True,"gaming,fitness,travel",Women,"Matte Black, Steel Grey, Midnight Blue",Standard,Plastic,3.7,2755,59,1.0,20x35x30,09-10-2025,,12
2001838,PAR-01838,Park Avenue Grooming Lite 624,park-avenue-grooming-lite-624,Park Avenue,Grooming,34,USD,"Engineered for the modern gentleman, Park Avenue Grooming Lite 624 slips effortlessly into your daily ritual, taming stubble and sculpting beards with salon-grade precision. Its feather-light, travel-friendly chassis hides a whisper-quiet motor and self-sharpening titanium blades that glide through coarse or fine hair without tugging or irritation. One full charge delivers a fortnight of cordless confidence, while the ergonomic grip keeps every contour under effortless control. Finished in matte gun-metal, it looks as sharp on your bathroom shelf as it leaves your jawline.",https://picsum.photos/seed/park-avenue-grooming-lite-624/1200/1200,park-avenue-grooming-lite-624.jpg,"CA,IN,DE",458,True,"wireless,urban,daily",Men,"Matte Black, Gun Metal, Midnight Blue",Standard,Polyester,3.7,1396,51,1.19,57x52x36,09-10-2025,,12
2001839,PAR-01839,Park Avenue Grooming Sport 6870,park-avenue-grooming-sport-6870,Park Avenue,Grooming,39,USD,"Rule the boardroom or the bar with Park Avenue’s Grooming Sport 6870, a precision-engineered beard-care arsenal that tames scruff in a single swipe. Its ceramic-coated blades glide like hot skates on ice, while the turbo-motor keeps whisper-quiet so your early-morning routine won’t wake the house. Lightweight enough for gym-bag duty yet luxe enough for the countertop spotlight, this groomer turns five-o’clock shadow into a sculpted statement. A quick-charge USB-C port fuels a full week of cordless swagger, making bad-hair days ancient history.",https://picsum.photos/seed/park-avenue-grooming-sport-6870/1200/1200,park-avenue-grooming-sport-6870.jpg,AU,251,True,"office,fitness,running",Unisex,"Matte Black, Steel Grey, Midnight Blue",Standard,Polyester,4.2,4608,98,2.97,32x25x11,09-10-2025,,10
2001840,PAR-01840,Park Avenue Grooming Eco 6512,park-avenue-grooming-eco-6512,Park Avenue,Grooming,16,USD,"Command every room with Park Avenue’s Grooming Eco 6512, a beard-care essential that sculpts stubble into boardroom-ready brilliance while nourishing skin with eco-smart botanicals. The sleek, matte-finished tube slips into gym bags and desk drawers, ready for quick touch-ups before happy hour or date night. One twist releases a crisp, citrus-musk formula that tames fly-aways, adds healthy shine, and leaves zero greasy trace—so your beard feels as sharp as your ambition. Crafted for the modern gentleman who values planet-kind ingredients and dapper looks in equal measure.",https://picsum.photos/seed/park-avenue-grooming-eco-6512/1200/1200,park-avenue-grooming-eco-6512.jpg,UK,30,True,"wireless,office,portable",Men,"Charcoal, Forest Green, Midnight Blue",One Size,Metal,3.0,4589,65,0.36,41x50x6,09-10-2025,,15
2001841,PAR-01841,Park Avenue Grooming Classic 4635,park-avenue-grooming-classic-4635,Park Avenue,Grooming,34,USD,"Command every room with the Park Avenue Grooming Classic 4635, a precision-engineered beard trimmer that slips into your dopp kit like a luxury fountain pen. Titanium-coated blades glide through stubble for salon-grade lines, while the feather-light body keeps your hand steady for the closest finish yet. From boardroom shadow to weekend scruff, it sculpts, softens and styles in minutes—leaving you looking impossibly sharp without a single stray hair. Charge once, and its whisper-quiet motor powers through a full week of touch-ups, perfect for the man who refuses to compromise on polish or portability. Because true confidence begins the moment you catch your reflection—and like what you see.",https://picsum.photos/seed/park-avenue-grooming-classic-4635/1200/1200,park-avenue-grooming-classic-4635.jpg,"IN,UK,FR,CA",35,True,"leather,office,travel",Men,"Matte Black, Steel Grey, Midnight Blue",Standard,Resin,3.3,2329,60,1.13,51x32x11,09-10-2025,,12
2001842,PAR-01842,Park Avenue Grooming Pro 4443,park-avenue-grooming-pro-4443,Park Avenue,Grooming,34,USD,"Command every strand with Park Avenue Grooming Pro 4443—an elite beard-care arsenal that tames, trims and shines in a single glide. Its skin-friendly steel blades contour to your jawline while the whisper-quiet motor keeps your morning ritual stealth-sharp and spa-smooth. Finished with a matte-grip body that feels as luxe as it looks, this tool turns scruff into signature style before your coffee cools.",https://picsum.photos/seed/park-avenue-grooming-pro-4443/1200/1200,park-avenue-grooming-pro-4443.jpg,"CA,UK,AU,IN",453,True,"daily,casual,outdoor",Women,"Charcoal, Midnight Blue, Steel Silver",Standard,Canvas,4.0,3676,67,0.67,29x27x39,09-10-2025,,12
2001843,PAR-01843,Park Avenue Grooming Eco 3581,park-avenue-grooming-eco-3581,Park Avenue,Grooming,34,USD,"Elevate your beard game with Park Avenue’s Grooming Eco 3581, a salon-grade trimmer that glides through stubble like a hot knife through butter while its skin-friendly blades keep irritation on mute. The whisper-quiet motor and 90-minute cordless stamina mean you can sculpt everything from five-o’clock shadow to full Viking glory without waking the house. Housed in a matte, fingerprint-proof shell, it’s light enough for travel yet tough enough for daily duty—because your jawline deserves VIP treatment every morning.",https://picsum.photos/seed/park-avenue-grooming-eco-3581/1200/1200,park-avenue-grooming-eco-3581.jpg,DE,43,True,"fitness,sport,premium",Unisex,"Steel Grey, Midnight Black, Forest Green",Standard,Canvas,4.6,2391,73,1.88,24x20x27,09-10-2025,,12
2001844,PAR-01844,Park Avenue Grooming X 889,park-avenue-grooming-x-889,Park Avenue,Grooming,16,USD,"Command every room with Park Avenue Grooming X 889, the beard-care arsenal engineered for men who treat grooming as an art, not a chore. Its vitamin-packed oils and fast-absorbing balm tame fly-aways, soften bristles and leave behind a subtle, board-room-ready signature scent that lingers for hours. Housed in a matte-black, travel-friendly tin, this set slips into gym bags or desk drawers so you can sculpt, shape and shine on the fly. From five-o’clock shadow to full mountain-man, expect salon-level polish without a single stray hair out of place.",https://picsum.photos/seed/park-avenue-grooming-x-889/1200/1200,park-avenue-grooming-x-889.jpg,"US,UK",241,True,"casual,gaming,running",Women,"Midnight Musk, Sandalwood Bronze, Citrus Glacier",Standard,Synthetic,3.5,3403,72,3.42,31x36x30,09-10-2025,,15
2001845,NIV-01845,Nivea Grooming 2025 7454,nivea-grooming-2025-7454,Nivea,Grooming,12,USD,"Command your beard game with Nivea Grooming 2025 7454—a masterfully engineered blend of lightweight oils and fast-absorbing balm that tames fly-aways while adding a subtle, board-room-ready sheen. The crisp, citrus-pepper scent energizes your morning ritual, and the dermatologist-tested formula keeps skin calm, even on back-to-back shave days. Expect salon-level softness without the greasy residue, packaged in a travel-smart tin that slides into gym bags and desk drawers alike.",https://picsum.photos/seed/nivea-grooming-2025-7454/1200/1200,nivea-grooming-2025-7454.jpg,"IN,CA,AU,FR",169,True,"casual,premium,budget",Women,"Classic Black, Arctic Blue, Forest Green",Standard,Resin,4.6,2048,67,2.71,51x12x7,09-10-2025,,15
2001846,NIV-01846,Nivea Grooming Pro 2290,nivea-grooming-pro-2290,Nivea,Grooming,29,USD,"Meet the Nivea Grooming Pro 2290: your pocket-sized barber that tames stubble or sculpts full beards with salon-grade precision. A feather-light, ergonomic grip keeps every pass steady, while whisper-quiet motors and skin-friendly blades turn morning touch-ups into a spa moment. Pocket it for business trips or leave it on the vanity—its sleek matte finish looks as sharp as your style.",https://picsum.photos/seed/nivea-grooming-pro-2290/1200/1200,nivea-grooming-pro-2290.jpg,"UK,CA,US",275,True,"budget,premium,gaming",Unisex,"Black, Midnight Blue, Steel Gray",Standard,Leather,3.4,572,48,2.31,25x26x2,09-10-2025,,15
2001847,NIV-01847,Nivea Grooming 2025 375,nivea-grooming-2025-375,Nivea,Grooming,12,USD,"Elevate your beard game with the Nivea Grooming 2025 375, a master-blend of lightweight oils and vitamin-rich balm that tames fly-aways without the greasy after-shine. Its subtle, masculine scent lingers like a crisp cologne, turning every stroke of the comb into a confidence-boosting ritual. The sleek, pocket-friendly tube slips easily into gym bags or desk drawers, so mid-day touch-ups feel effortless, never messy. From five-o’clock shadow to full mountain-man, one dab softens, shapes and nourishes for a camera-ready finish that lasts well past happy hour.",https://picsum.photos/seed/nivea-grooming-2025-375/1200/1200,nivea-grooming-2025-375.jpg,"CA,DE",7,True,"fitness,wireless,budget",Women,Default Color,Standard,Leather,4.5,2432,73,1.8,32x15x7,09-10-2025,,10
2001848,NIV-01848,Nivea Grooming X 4681,nivea-grooming-x-4681,Nivea,Grooming,12,USD,"Engineered for the modern beardsman, Nivea Grooming X 4681 slips effortlessly into any dopp kit, delivering barbershop-level softness and shine without the heavy feel. Its weightless serum tames fly-aways, conditions skin beneath the fuzz, and leaves a crisp, masculine scent that quietly turns heads from boardroom to back-country. One drop is all it takes to upgrade scruff to sophisticated.",https://picsum.photos/seed/nivea-grooming-x-4681/1200/1200,nivea-grooming-x-4681.jpg,"DE,AU",449,True,"outdoor,premium,sport",Unisex,Default Color,Standard,Mesh,3.9,2680,87,3.22,27x15x3,09-10-2025,,10
2001849,NIV-01849,Nivea Grooming Classic 3751,nivea-grooming-classic-3751,Nivea,Grooming,14,USD,"Command your beard with the precision of a classic gentleman—Nivea’s Grooming Classic 3751 pairs barbershop heritage with modern skincare science for a feather-light finish that never quits. A single pump tames fly-aways, softens coarse strands, and leaves behind the subtle, crisp scent of a perfectly starched white shirt. Slip it into your gym bag or desk drawer and keep your signature look sharp from sunrise espresso to last-call espresso martini.",https://picsum.photos/seed/nivea-grooming-classic-3751/1200/1200,nivea-grooming-classic-3751.jpg,"DE,CA",393,True,"premium,running,eco",Women,"Black, Silver, Midnight Blue",Standard,Denim,4.1,4582,93,0.34,47x57x38,09-10-2025,,10
2001850,NIV-01850,Nivea Grooming Sport 9886,nivea-grooming-sport-9886,Nivea,Grooming,14,USD,"Power up your morning ritual with Nivea Grooming Sport 9886, the turbo-charged beard-care sidekick that turns scruff into championship-level sleekness. Its feather-light formula dives deep to soften, shape, and protect every strand, keeping you fresh from gym grind to board-room shine. One pump, quick work, all-day confidence—because champions don’t have time for frizz.",https://picsum.photos/seed/nivea-grooming-sport-9886/1200/1200,nivea-grooming-sport-9886.jpg,AU,361,True,"portable,eco,daily",Men,Default Color,Standard,Plastic,3.5,2633,55,2.9,5x6x17,09-10-2025,,10
2001851,NIV-01851,Nivea Grooming Max 6069,nivea-grooming-max-6069,Nivea,Grooming,12,USD,"Command your beard game with Nivea Grooming Max 6069, the turbo-charged balm-and-oil hybrid that tames wild whiskers, conditions skin and leaves a crisp, magnetic scent trail. Engineered with pro-vitamin B5 and micro-sealing technology, it absorbs in a flash, adding weightless softness and a light-reflecting sheen that looks camera-ready all day. Whether you’re sporting three-day stubble or a full viking mane, the ergonomic tube delivers the perfect dose without sticky residue. Slide it in your gym bag or desk drawer for instant polish before every power meeting or weekend adventure. Rugged never felt this refined.",https://picsum.photos/seed/nivea-grooming-max-6069/1200/1200,nivea-grooming-max-6069.jpg,"DE,FR,IN,AU",130,True,"urban,outdoor,sport",Unisex,"Black, Silver, Arctic Blue",Standard,Metal,4.5,4907,100,2.69,12x48x20,09-10-2025,,10
2001852,NIV-01852,Nivea Grooming X 7397,nivea-grooming-x-7397,Nivea,Grooming,14,USD,"Command your beard game with Nivea Grooming X 7397—a turbo-charged blend of pro-grade oils and ultra-light conditioners that tames strays, softens stubble, and leaves a subtle, magnetic scent trail. The precision pump delivers a non-greasy, salon-worthy finish in seconds, keeping every strand in line from morning meetings to midnight adventures. Slip it into your dopp kit and turn daily upkeep into a confidence-boosting ritual.",https://picsum.photos/seed/nivea-grooming-x-7397/1200/1200,nivea-grooming-x-7397.jpg,"DE,CA",73,True,"office,outdoor,sport",Women,Default Color,Standard,Mesh,3.1,2536,66,1.64,50x7x32,09-10-2025,,10
