product_id,sku,title,slug,brand,category,subcategory,price,discounted_price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre
2001683,DOV-01683,Dove Soap 2025 6144,dove-soap-2025-6144,Dove,Soap / Skincare,Soap,5.83,4.73,USD,Dove Soap 2025 6144: High-quality Soap / Skincare product by Dove. Premium finish.,https://picsum.photos/seed/dove-soap-2025-6144/1200/1200,dove-soap-2025-6144.jpg,"AU,FR",122,True,"sport,fitness,gaming",Unisex,Black,34,Resin,4.4,4830,76,1.36,54x40x13,09-10-2025,
2001684,DOV-01684,Dove Soap Eco 1207,dove-soap-eco-1207,Dove,Soap / Skincare,Soap,40.59,27.36,USD,Dove Soap Eco 1207: High-quality Soap / Skincare product by Dove. Premium finish.,https://picsum.photos/seed/dove-soap-eco-1207/1200/1200,dove-soap-eco-1207.jpg,"AU,DE,US",265,True,"portable,gaming,budget",Unisex,Green,Free Size,Denim,4.9,2907,100,3.43,26x41x13,09-10-2025,
2001685,DOV-01685,Dove Soap Lite 7653,dove-soap-lite-7653,Dove,Soap / Skincare,Soap,4.65,3.6,USD,Dove Soap Lite 7653: High-quality Soap / Skincare product by Dove. Premium finish.,https://picsum.photos/seed/dove-soap-lite-7653/1200/1200,dove-soap-lite-7653.jpg,"US,FR,IN",200,True,"eco,daily,sport",Men,Olive,34,Resin,3.9,1493,65,2.05,57x15x27,09-10-2025,
2001686,DOV-01686,Dove Soap Pro 2109,dove-soap-pro-2109,Dove,Soap / Skincare,Soap,78.32,69.75,USD,Dove Soap Pro 2109: High-quality Soap / Skincare product by Dove. Premium finish.,https://picsum.photos/seed/dove-soap-pro-2109/1200/1200,dove-soap-pro-2109.jpg,US,287,True,"daily,portable,urban",Unisex,White,S,Synthetic,4.8,1804,79,0.06,46x9x38,09-10-2025,
2001687,NIV-01687,Nivea Soap Sport 9368,nivea-soap-sport-9368,Nivea,Soap / Skincare,Soap,3.27,2.6,USD,Nivea Soap Sport 9368: High-quality Soap / Skincare product by Nivea. Premium finish.,https://picsum.photos/seed/nivea-soap-sport-9368/1200/1200,nivea-soap-sport-9368.jpg,US,446,True,"leather,running,wireless",Women,Green,34,Polyester,4.1,2823,96,2.82,47x49x34,09-10-2025,
2001688,NIV-01688,Nivea Soap 2025 7618,nivea-soap-2025-7618,Nivea,Soap / Skincare,Soap,66.39,59.61,USD,Nivea Soap 2025 7618: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-2025-7618/1200/1200,nivea-soap-2025-7618.jpg,IN,343,True,"outdoor,running,gaming",Men,Olive,L,Leather,3.2,2751,62,2.31,52x43x26,09-10-2025,
2001689,NIV-01689,Nivea Soap Sport 7111,nivea-soap-sport-7111,Nivea,Soap / Skincare,Soap,5.17,3.99,USD,Nivea Soap Sport 7111: High-quality Soap / Skincare product by Nivea. Durable.,https://picsum.photos/seed/nivea-soap-sport-7111/1200/1200,nivea-soap-sport-7111.jpg,"FR,IN,DE",356,True,"premium,travel,daily",Unisex,Blue,S,Resin,4.7,984,98,1.32,20x59x37,09-10-2025,
2001690,NIV-01690,Nivea Soap 2025 4626,nivea-soap-2025-4626,Nivea,Soap / Skincare,Soap,59.26,51.78,USD,Nivea Soap 2025 4626: High-quality Soap / Skincare product by Nivea. Stylish.,https://picsum.photos/seed/nivea-soap-2025-4626/1200/1200,nivea-soap-2025-4626.jpg,"IN,US",24,True,"urban,eco,casual",Men,Navy,One Size,Canvas,3.8,3873,68,1.92,40x13x8,09-10-2025,
2001691,NIV-01691,Nivea Soap 2025 8137,nivea-soap-2025-8137,Nivea,Soap / Skincare,Soap,23.18,17.55,USD,Nivea Soap 2025 8137: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-2025-8137/1200/1200,nivea-soap-2025-8137.jpg,"DE,FR,UK,IN",442,True,"office,urban,portable",Men,Red,10,Cotton,3.7,4951,88,1.67,12x16x23,09-10-2025,
2001692,NIV-01692,Nivea Soap Classic 592,nivea-soap-classic-592,Nivea,Soap / Skincare,Soap,67.86,55.24,USD,Nivea Soap Classic 592: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-classic-592/1200/1200,nivea-soap-classic-592.jpg,"IN,DE,FR,US",76,True,"fitness,urban,wireless",Unisex,Beige,M,Synthetic,3.8,4794,88,0.78,20x48x3,09-10-2025,
2001693,NIV-01693,Nivea Soap Eco 1251,nivea-soap-eco-1251,Nivea,Soap / Skincare,Soap,21.89,17.39,USD,Nivea Soap Eco 1251: High-quality Soap / Skincare product by Nivea. Stylish.,https://picsum.photos/seed/nivea-soap-eco-1251/1200/1200,nivea-soap-eco-1251.jpg,"US,IN",328,True,"fitness,portable,running",Women,Navy,Free Size,Cotton,3.5,2715,57,2.43,8x13x39,09-10-2025,
2001694,NIV-01694,Nivea Soap Sport 8993,nivea-soap-sport-8993,Nivea,Soap / Skincare,Soap,76.62,52.77,USD,Nivea Soap Sport 8993: High-quality Soap / Skincare product by Nivea. Stylish.,https://picsum.photos/seed/nivea-soap-sport-8993/1200/1200,nivea-soap-sport-8993.jpg,US,95,True,"eco,leather,travel",Women,Beige,XL,Denim,4.5,1001,71,2.02,15x56x9,09-10-2025,
2001695,NIV-01695,Nivea Soap Classic 9487,nivea-soap-classic-9487,Nivea,Soap / Skincare,Soap,20.02,15.1,USD,Nivea Soap Classic 9487: High-quality Soap / Skincare product by Nivea. Premium finish.,https://picsum.photos/seed/nivea-soap-classic-9487/1200/1200,nivea-soap-classic-9487.jpg,"IN,US,UK,CA",351,True,"outdoor,eco,daily",Women,Black,Free Size,Resin,4.9,4054,100,2.74,41x10x30,09-10-2025,
2001696,NIV-01696,Nivea Soap Sport 3340,nivea-soap-sport-3340,Nivea,Soap / Skincare,Soap,8.71,5.61,USD,Nivea Soap Sport 3340: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-sport-3340/1200/1200,nivea-soap-sport-3340.jpg,"IN,AU",163,True,"leather,eco,premium",Women,White,M,Resin,4,259,75,0.54,34x15x4,09-10-2025,
2001697,NIV-01697,Nivea Soap Sport 8448,nivea-soap-sport-8448,Nivea,Soap / Skincare,Soap,5.67,4.96,USD,Nivea Soap Sport 8448: High-quality Soap / Skincare product by Nivea. Premium finish.,https://picsum.photos/seed/nivea-soap-sport-8448/1200/1200,nivea-soap-sport-8448.jpg,"DE,AU,IN",213,True,"eco,outdoor,travel",Men,Red,XL,Synthetic,3.2,4389,70,2.9,34x5x34,09-10-2025,
2001698,NIV-01698,Nivea Soap Edition 5168,nivea-soap-edition-5168,Nivea,Soap / Skincare,Soap,27.99,20.71,USD,Nivea Soap Edition 5168: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-edition-5168/1200/1200,nivea-soap-edition-5168.jpg,"CA,FR",329,True,"portable,budget,fitness",Unisex,Black,M,Mesh,3.6,3987,87,2.1,21x44x13,09-10-2025,
2001699,NIV-01699,Nivea Soap Lite 4562,nivea-soap-lite-4562,Nivea,Soap / Skincare,Soap,67.8,44.25,USD,Nivea Soap Lite 4562: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-lite-4562/1200/1200,nivea-soap-lite-4562.jpg,CA,268,True,"running,portable,outdoor",Women,Beige,8,Synthetic,4.8,930,63,0.59,59x60x38,09-10-2025,
2001700,NIV-01700,Nivea Soap Eco 6058,nivea-soap-eco-6058,Nivea,Soap / Skincare,Soap,37.52,35.03,USD,Nivea Soap Eco 6058: High-quality Soap / Skincare product by Nivea. Durable.,https://picsum.photos/seed/nivea-soap-eco-6058/1200/1200,nivea-soap-eco-6058.jpg,"CA,FR,US",51,True,"running,eco,gaming",Men,Black,XL,Denim,3.9,3240,60,0.37,58x31x19,09-10-2025,
2001701,NIV-01701,Nivea Soap Classic 6298,nivea-soap-classic-6298,Nivea,Soap / Skincare,Soap,17.43,15.53,USD,Nivea Soap Classic 6298: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-classic-6298/1200/1200,nivea-soap-classic-6298.jpg,"IN,DE,UK",1,True,"eco,casual,daily",Unisex,Brown,One Size,Plastic,4.2,1389,56,0.91,23x5x32,09-10-2025,
2001702,NIV-01702,Nivea Soap Max 7288,nivea-soap-max-7288,Nivea,Soap / Skincare,Soap,21.95,15.44,USD,Nivea Soap Max 7288: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-max-7288/1200/1200,nivea-soap-max-7288.jpg,"DE,US,FR,IN",426,True,"portable,wireless,office",Unisex,Black,8,Mesh,4.6,2046,100,1.86,9x8x29,09-10-2025,
2001703,NIV-01703,Nivea Soap Lite 1776,nivea-soap-lite-1776,Nivea,Soap / Skincare,Soap,33.12,23.78,USD,Nivea Soap Lite 1776: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-lite-1776/1200/1200,nivea-soap-lite-1776.jpg,"AU,CA,US",378,True,"eco,sport,running",Unisex,Grey,34,Leather,4,3271,62,1.83,43x26x28,09-10-2025,
2001704,NIV-01704,Nivea Soap Sport 1408,nivea-soap-sport-1408,Nivea,Soap / Skincare,Soap,43.72,40.83,USD,Nivea Soap Sport 1408: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-sport-1408/1200/1200,nivea-soap-sport-1408.jpg,"US,UK,AU",345,True,"leather,urban,outdoor",Men,Black,L,Canvas,3.7,4892,95,0.28,32x49x21,09-10-2025,
2001705,NIV-01705,Nivea Soap Edition 1910,nivea-soap-edition-1910,Nivea,Soap / Skincare,Soap,36.82,29.99,USD,Nivea Soap Edition 1910: High-quality Soap / Skincare product by Nivea. Lightweight.,https://picsum.photos/seed/nivea-soap-edition-1910/1200/1200,nivea-soap-edition-1910.jpg,"FR,UK,CA,US",360,True,"office,running,gaming",Men,Beige,L,Polyester,3.2,4791,88,2.27,11x46x19,09-10-2025,
2001706,NIV-01706,Nivea Soap Classic 9346,nivea-soap-classic-9346,Nivea,Soap / Skincare,Soap,47.88,38.91,USD,Nivea Soap Classic 9346: High-quality Soap / Skincare product by Nivea. Stylish.,https://picsum.photos/seed/nivea-soap-classic-9346/1200/1200,nivea-soap-classic-9346.jpg,IN,56,True,"travel,sport,fitness",Unisex,Red,10,Resin,4.4,3250,100,2.05,42x12x19,09-10-2025,
2001707,NIV-01707,Nivea Soap Classic 6754,nivea-soap-classic-6754,Nivea,Soap / Skincare,Soap,27.75,16.71,USD,Nivea Soap Classic 6754: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-classic-6754/1200/1200,nivea-soap-classic-6754.jpg,"CA,AU",15,True,"premium,wireless,budget",Unisex,Blue,S,Synthetic,4.8,2479,96,1.55,37x37x34,09-10-2025,
2001708,NIV-01708,Nivea Soap X 6607,nivea-soap-x-6607,Nivea,Soap / Skincare,Soap,31.03,21.85,USD,Nivea Soap X 6607: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-x-6607/1200/1200,nivea-soap-x-6607.jpg,"DE,UK",481,True,"premium,urban,office",Men,Navy,34,Resin,4.9,833,98,1.13,22x49x37,09-10-2025,
2001709,NIV-01709,Nivea Soap Max 5135,nivea-soap-max-5135,Nivea,Soap / Skincare,Soap,17.74,11.57,USD,Nivea Soap Max 5135: High-quality Soap / Skincare product by Nivea. Comfortable.,https://picsum.photos/seed/nivea-soap-max-5135/1200/1200,nivea-soap-max-5135.jpg,US,50,True,"leather,sport,portable",Men,Blue,XL,Leather,3.7,4371,91,3.11,20x23x12,09-10-2025,
2001710,L'O-01710,L'Oréal Soap Edition 4108,loral-soap-edition-4108,L'Oréal,Soap / Skincare,Soap,74.92,70.46,USD,L'Oréal Soap Edition 4108: High-quality Soap / Skincare product by L'Oréal. Durable.,https://picsum.photos/seed/loral-soap-edition-4108/1200/1200,loral-soap-edition-4108.jpg,"AU,CA",471,True,"portable,leather,running",Men,Navy,M,Cotton,5,1295,58,0.53,20x58x17,09-10-2025,
2001711,L'O-01711,L'Oréal Soap Classic 3961,loral-soap-classic-3961,L'Oréal,Soap / Skincare,Soap,44.34,33.45,USD,L'Oréal Soap Classic 3961: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-classic-3961/1200/1200,loral-soap-classic-3961.jpg,"DE,CA,US,IN",395,True,"budget,travel,gaming",Unisex,Beige,10,Metal,4.3,3494,94,3.19,24x8x35,09-10-2025,
2001712,L'O-01712,L'Oréal Soap 2025 7976,loral-soap-2025-7976,L'Oréal,Soap / Skincare,Soap,69.47,43.51,USD,L'Oréal Soap 2025 7976: High-quality Soap / Skincare product by L'Oréal. Premium finish.,https://picsum.photos/seed/loral-soap-2025-7976/1200/1200,loral-soap-2025-7976.jpg,"UK,IN,US",10,True,"wireless,daily,premium",Women,Black,Free Size,Leather,3,4901,80,1.75,14x23x30,09-10-2025,
2001713,L'O-01713,L'Oréal Soap Classic 5647,loral-soap-classic-5647,L'Oréal,Soap / Skincare,Soap,24.29,18.25,USD,L'Oréal Soap Classic 5647: High-quality Soap / Skincare product by L'Oréal. Lightweight.,https://picsum.photos/seed/loral-soap-classic-5647/1200/1200,loral-soap-classic-5647.jpg,DE,381,True,"leather,travel,running",Men,Green,XL,Synthetic,4.1,1517,59,2.32,56x40x11,09-10-2025,
2001714,L'O-01714,L'Oréal Soap Edition 9447,loral-soap-edition-9447,L'Oréal,Soap / Skincare,Soap,17.69,12.97,USD,L'Oréal Soap Edition 9447: High-quality Soap / Skincare product by L'Oréal. Durable.,https://picsum.photos/seed/loral-soap-edition-9447/1200/1200,loral-soap-edition-9447.jpg,"CA,DE",281,True,"daily,portable,sport",Men,Black,One Size,Polyester,4.3,1902,69,3.2,54x46x15,09-10-2025,
2001715,L'O-01715,L'Oréal Soap Max 8538,loral-soap-max-8538,L'Oréal,Soap / Skincare,Soap,50.29,36.64,USD,L'Oréal Soap Max 8538: High-quality Soap / Skincare product by L'Oréal. Durable.,https://picsum.photos/seed/loral-soap-max-8538/1200/1200,loral-soap-max-8538.jpg,CA,41,True,"daily,office,travel",Women,Blue,34,Leather,4.3,2611,69,2.49,51x8x23,09-10-2025,
2001716,L'O-01716,L'Oréal Soap Pro 7689,loral-soap-pro-7689,L'Oréal,Soap / Skincare,Soap,78.72,74.69,USD,L'Oréal Soap Pro 7689: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-pro-7689/1200/1200,loral-soap-pro-7689.jpg,"DE,IN,US,AU",289,True,"travel,office,urban",Women,Beige,8,Cotton,4.6,3736,85,1.49,31x13x5,09-10-2025,
2001717,L'O-01717,L'Oréal Soap Eco 8960,loral-soap-eco-8960,L'Oréal,Soap / Skincare,Soap,74.95,66.27,USD,L'Oréal Soap Eco 8960: High-quality Soap / Skincare product by L'Oréal. Stylish.,https://picsum.photos/seed/loral-soap-eco-8960/1200/1200,loral-soap-eco-8960.jpg,"US,FR,IN",282,True,"portable,gaming,eco",Men,Blue,L,Resin,4.2,2757,62,2.87,57x17x3,09-10-2025,
2001718,L'O-01718,L'Oréal Soap Lite 1103,loral-soap-lite-1103,L'Oréal,Soap / Skincare,Soap,30.03,19.03,USD,L'Oréal Soap Lite 1103: High-quality Soap / Skincare product by L'Oréal. Premium finish.,https://picsum.photos/seed/loral-soap-lite-1103/1200/1200,loral-soap-lite-1103.jpg,"AU,CA",181,True,"premium,outdoor,gaming",Women,White,S,Synthetic,3.8,2528,66,2.37,60x56x28,09-10-2025,
2001719,L'O-01719,L'Oréal Soap Eco 6585,loral-soap-eco-6585,L'Oréal,Soap / Skincare,Soap,61.24,52.48,USD,L'Oréal Soap Eco 6585: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-eco-6585/1200/1200,loral-soap-eco-6585.jpg,"AU,US,IN",33,True,"urban,premium,wireless",Unisex,Blue,XL,Denim,3.3,3988,84,2.76,34x60x3,09-10-2025,
2001720,L'O-01720,L'Oréal Soap Eco 2827,loral-soap-eco-2827,L'Oréal,Soap / Skincare,Soap,19.67,17.49,USD,L'Oréal Soap Eco 2827: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-eco-2827/1200/1200,loral-soap-eco-2827.jpg,"FR,US",225,True,"running,outdoor,fitness",Women,Beige,34,Synthetic,4.5,2894,100,1.11,33x52x21,09-10-2025,
2001721,L'O-01721,L'Oréal Soap Classic 1967,loral-soap-classic-1967,L'Oréal,Soap / Skincare,Soap,8.44,5.54,USD,L'Oréal Soap Classic 1967: High-quality Soap / Skincare product by L'Oréal. Lightweight.,https://picsum.photos/seed/loral-soap-classic-1967/1200/1200,loral-soap-classic-1967.jpg,"UK,DE,CA,US",44,True,"travel,urban,daily",Unisex,Red,M,Mesh,5,4127,94,3.41,8x57x28,09-10-2025,
2001722,L'O-01722,L'Oréal Soap Lite 9527,loral-soap-lite-9527,L'Oréal,Soap / Skincare,Soap,71.42,59.68,USD,L'Oréal Soap Lite 9527: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-lite-9527/1200/1200,loral-soap-lite-9527.jpg,UK,416,True,"premium,portable,fitness",Unisex,Red,8,Denim,4.1,3049,88,2.39,7x13x5,09-10-2025,
2001723,L'O-01723,L'Oréal Soap Edition 2508,loral-soap-edition-2508,L'Oréal,Soap / Skincare,Soap,26.45,22.41,USD,L'Oréal Soap Edition 2508: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-edition-2508/1200/1200,loral-soap-edition-2508.jpg,DE,23,True,"budget,portable,urban",Men,White,8,Canvas,3.9,3650,85,2.23,16x53x5,09-10-2025,
2001724,L'O-01724,L'Oréal Soap Sport 9305,loral-soap-sport-9305,L'Oréal,Soap / Skincare,Soap,49.71,38.15,USD,L'Oréal Soap Sport 9305: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-sport-9305/1200/1200,loral-soap-sport-9305.jpg,"AU,UK",492,True,"sport,budget,premium",Women,Grey,34,Metal,3.5,1678,55,0.5,7x31x24,09-10-2025,
2001725,L'O-01725,L'Oréal Soap Max 738,loral-soap-max-738,L'Oréal,Soap / Skincare,Soap,64.97,45.67,USD,L'Oréal Soap Max 738: High-quality Soap / Skincare product by L'Oréal. Premium finish.,https://picsum.photos/seed/loral-soap-max-738/1200/1200,loral-soap-max-738.jpg,US,6,True,"travel,casual,premium",Unisex,Red,Free Size,Resin,3.7,3729,80,0.51,51x35x10,09-10-2025,
2001726,L'O-01726,L'Oréal Soap Classic 3802,loral-soap-classic-3802,L'Oréal,Soap / Skincare,Soap,48.95,35.49,USD,L'Oréal Soap Classic 3802: High-quality Soap / Skincare product by L'Oréal. Premium finish.,https://picsum.photos/seed/loral-soap-classic-3802/1200/1200,loral-soap-classic-3802.jpg,"AU,US",250,True,"fitness,urban,outdoor",Unisex,Olive,32,Canvas,4.9,4540,100,1.96,59x57x30,09-10-2025,
2001727,L'O-01727,L'Oréal Soap 2025 6939,loral-soap-2025-6939,L'Oréal,Soap / Skincare,Soap,39.66,29.88,USD,L'Oréal Soap 2025 6939: High-quality Soap / Skincare product by L'Oréal. Lightweight.,https://picsum.photos/seed/loral-soap-2025-6939/1200/1200,loral-soap-2025-6939.jpg,UK,256,True,"urban,wireless,office",Unisex,Blue,XL,Synthetic,4.1,4366,100,0.82,34x46x11,09-10-2025,
2001728,L'O-01728,L'Oréal Soap Pro 4551,loral-soap-pro-4551,L'Oréal,Soap / Skincare,Soap,42.01,28.51,USD,L'Oréal Soap Pro 4551: High-quality Soap / Skincare product by L'Oréal. Lightweight.,https://picsum.photos/seed/loral-soap-pro-4551/1200/1200,loral-soap-pro-4551.jpg,"US,FR,IN",163,True,"office,gaming,portable",Men,Olive,M,Metal,4.7,1829,71,1.91,48x6x32,09-10-2025,
2001729,L'O-01729,L'Oréal Soap X 5107,loral-soap-x-5107,L'Oréal,Soap / Skincare,Soap,59.05,36.26,USD,L'Oréal Soap X 5107: High-quality Soap / Skincare product by L'Oréal. Comfortable.,https://picsum.photos/seed/loral-soap-x-5107/1200/1200,loral-soap-x-5107.jpg,"DE,IN,FR",169,True,"leather,outdoor,travel",Unisex,Olive,34,Resin,3.5,3205,79,0.16,22x57x20,09-10-2025,
2001730,L'O-01730,L'Oréal Soap Eco 3860,loral-soap-eco-3860,L'Oréal,Soap / Skincare,Soap,47.93,36.27,USD,L'Oréal Soap Eco 3860: High-quality Soap / Skincare product by L'Oréal. Stylish.,https://picsum.photos/seed/loral-soap-eco-3860/1200/1200,loral-soap-eco-3860.jpg,"IN,US,DE",116,True,"office,daily,leather",Men,Black,L,Mesh,4.5,611,83,0.73,40x47x18,09-10-2025,
2001731,L'O-01731,L'Oréal Soap Classic 904,loral-soap-classic-904,L'Oréal,Soap / Skincare,Soap,55.88,40.3,USD,L'Oréal Soap Classic 904: High-quality Soap / Skincare product by L'Oréal. Lightweight.,https://picsum.photos/seed/loral-soap-classic-904/1200/1200,loral-soap-classic-904.jpg,"CA,UK,IN",136,True,"travel,outdoor,fitness",Unisex,Navy,10,Synthetic,4.4,3735,87,3.39,60x38x35,09-10-2025,
2001732,THE-01732,The Body Shop Soap Classic 2219,the-body-shop-soap-classic-2219,The Body Shop,Soap / Skincare,Soap,78.07,68.68,USD,The Body Shop Soap Classic 2219: High-quality Soap / Skincare product by The Body Shop. Comfortable.,https://picsum.photos/seed/the-body-shop-soap-classic-2219/1200/1200,the-body-shop-soap-classic-2219.jpg,DE,399,True,"budget,office,outdoor",Unisex,Grey,S,Synthetic,3.6,557,74,2.75,23x30x7,09-10-2025,
2001733,THE-01733,The Body Shop Soap 2025 6014,the-body-shop-soap-2025-6014,The Body Shop,Soap / Skincare,Soap,54.49,42.94,USD,The Body Shop Soap 2025 6014: High-quality Soap / Skincare product by The Body Shop. Comfortable.,https://picsum.photos/seed/the-body-shop-soap-2025-6014/1200/1200,the-body-shop-soap-2025-6014.jpg,"US,CA,IN",282,True,"daily,leather,wireless",Unisex,Olive,8,Denim,4.9,1220,100,0.48,23x24x32,09-10-2025,
2001734,THE-01734,The Body Shop Soap Pro 4240,the-body-shop-soap-pro-4240,The Body Shop,Soap / Skincare,Soap,46.35,34.53,USD,The Body Shop Soap Pro 4240: High-quality Soap / Skincare product by The Body Shop. Comfortable.,https://picsum.photos/seed/the-body-shop-soap-pro-4240/1200/1200,the-body-shop-soap-pro-4240.jpg,CA,8,True,"premium,portable,wireless",Men,Black,XL,Cotton,3.3,3794,81,2.44,47x23x15,09-10-2025,
2001735,THE-01735,The Body Shop Soap Pro 7596,the-body-shop-soap-pro-7596,The Body Shop,Soap / Skincare,Soap,21.81,15.44,USD,The Body Shop Soap Pro 7596: High-quality Soap / Skincare product by The Body Shop. Premium finish.,https://picsum.photos/seed/the-body-shop-soap-pro-7596/1200/1200,the-body-shop-soap-pro-7596.jpg,"CA,FR,AU,DE",336,True,"portable,travel,fitness",Women,Black,XL,Mesh,3.5,1864,64,0.4,34x33x40,09-10-2025,
2001736,THE-01736,The Body Shop Soap Edition 9665,the-body-shop-soap-edition-9665,The Body Shop,Soap / Skincare,Soap,47.15,32.6,USD,The Body Shop Soap Edition 9665: High-quality Soap / Skincare product by The Body Shop. Stylish.,https://picsum.photos/seed/the-body-shop-soap-edition-9665/1200/1200,the-body-shop-soap-edition-9665.jpg,"IN,DE",11,True,"travel,daily,portable",Unisex,White,34,Cotton,3.1,4191,69,3.42,20x13x16,09-10-2025,
2001737,THE-01737,The Body Shop Soap Max 4331,the-body-shop-soap-max-4331,The Body Shop,Soap / Skincare,Soap,74.02,62.27,USD,The Body Shop Soap Max 4331: High-quality Soap / Skincare product by The Body Shop. Lightweight.,https://picsum.photos/seed/the-body-shop-soap-max-4331/1200/1200,the-body-shop-soap-max-4331.jpg,FR,403,True,"premium,running,wireless",Men,Beige,M,Metal,3.1,2013,51,3.17,34x22x13,09-10-2025,
2001738,THE-01738,The Body Shop Soap Classic 5802,the-body-shop-soap-classic-5802,The Body Shop,Soap / Skincare,Soap,71.4,62.98,USD,The Body Shop Soap Classic 5802: High-quality Soap / Skincare product by The Body Shop. Premium finish.,https://picsum.photos/seed/the-body-shop-soap-classic-5802/1200/1200,the-body-shop-soap-classic-5802.jpg,"US,AU,IN",107,True,"fitness,running,eco",Unisex,Blue,XL,Leather,3.1,2757,55,2.25,12x42x2,09-10-2025,
2001739,THE-01739,The Body Shop Soap Classic 455,the-body-shop-soap-classic-455,The Body Shop,Soap / Skincare,Soap,32.2,24.83,USD,The Body Shop Soap Classic 455: High-quality Soap / Skincare product by The Body Shop. Durable.,https://picsum.photos/seed/the-body-shop-soap-classic-455/1200/1200,the-body-shop-soap-classic-455.jpg,"AU,FR,UK,US",401,True,"casual,eco,daily",Unisex,Blue,M,Denim,3.5,3472,83,1.56,20x52x24,09-10-2025,
2001740,THE-01740,The Body Shop Soap Eco 9184,the-body-shop-soap-eco-9184,The Body Shop,Soap / Skincare,Soap,23.44,15.18,USD,The Body Shop Soap Eco 9184: High-quality Soap / Skincare product by The Body Shop. Premium finish.,https://picsum.photos/seed/the-body-shop-soap-eco-9184/1200/1200,the-body-shop-soap-eco-9184.jpg,US,426,True,"daily,casual,office",Men,Beige,32,Synthetic,3.6,1160,57,2.47,39x22x22,09-10-2025,
2001741,THE-01741,The Body Shop Soap Lite 3435,the-body-shop-soap-lite-3435,The Body Shop,Soap / Skincare,Soap,36.77,32.02,USD,The Body Shop Soap Lite 3435: High-quality Soap / Skincare product by The Body Shop. Lightweight.,https://picsum.photos/seed/the-body-shop-soap-lite-3435/1200/1200,the-body-shop-soap-lite-3435.jpg,"DE,FR",65,True,"gaming,sport,portable",Unisex,Grey,32,Synthetic,4.6,2547,100,0.68,17x13x13,09-10-2025,
2001742,THE-01742,The Body Shop Soap Lite 9096,the-body-shop-soap-lite-9096,The Body Shop,Soap / Skincare,Soap,31.52,21.45,USD,The Body Shop Soap Lite 9096: High-quality Soap / Skincare product by The Body Shop. Lightweight.,https://picsum.photos/seed/the-body-shop-soap-lite-9096/1200/1200,the-body-shop-soap-lite-9096.jpg,AU,105,True,"office,outdoor,urban",Unisex,Olive,10,Mesh,3.7,4061,73,3.06,50x47x33,09-10-2025,
2001743,THE-01743,The Body Shop Soap Max 9600,the-body-shop-soap-max-9600,The Body Shop,Soap / Skincare,Soap,55.83,50.92,USD,The Body Shop Soap Max 9600: High-quality Soap / Skincare product by The Body Shop. Premium finish.,https://picsum.photos/seed/the-body-shop-soap-max-9600/1200/1200,the-body-shop-soap-max-9600.jpg,"IN,CA",403,True,"travel,outdoor,running",Men,Blue,One Size,Metal,4,3952,73,2.74,22x41x25,09-10-2025,
2001744,THE-01744,The Body Shop Soap Sport 9623,the-body-shop-soap-sport-9623,The Body Shop,Soap / Skincare,Soap,21.89,15.48,USD,The Body Shop Soap Sport 9623: High-quality Soap / Skincare product by The Body Shop. Lightweight.,https://picsum.photos/seed/the-body-shop-soap-sport-9623/1200/1200,the-body-shop-soap-sport-9623.jpg,US,222,True,"sport,leather,travel",Women,Olive,L,Plastic,3.6,3558,61,2.61,34x28x24,09-10-2025,
